nombre,area,perimetro,verde,rojo,naranja,feature
apple,1.0,0.025816122584943372,0.0,0.6818787475016655,0.0,1
apple,1.0,0.02758751902587519,0.0,0.20357686453576865,0.1725646879756469,1
apple,1.0,0.02758751902587519,0.0,0.20357686453576865,0.1725646879756469,1
apple,1.0,0.02904040404040404,0.0,0.025673400673400674,0.2735690235690236,1
apple,1.0,0.028174603174603175,0.0,0.014087301587301588,0.12956349206349208,1
apple,1.0,0.021739130434782608,0.0,0.0,0.0,1
apple,1.0,0.025816122584943372,0.0,0.4272151898734177,0.3879080612924717,1
apple,1.0,0.01878969654199012,0.0,0.7357092448835568,0.09527170077628794,1
apple,1.0,0.019638043896804003,0.0,0.628032345013477,0.1290912591451675,1
apple,1.0,0.018329427519250083,0.0,0.5354871108135253,0.6624539671911617,1
apple,1.0,0.019833087874324987,0.0,0.37142857142857144,0.5022091310751104,1
apple,1.0,0.0177338355304457,0.0,0.2889202762084118,0.17435655994978028,1
apple,1.0,0.01970873786407767,0.0,0.8088349514563107,0.05242718446601942,1
apple,1.0,0.028985507246376812,0.0,0.166351606805293,0.2665406427221172,1
apple,1.0,0.02667140825035562,0.0,0.7005689900426743,0.2923186344238976,1
apple,1.0,0.025833333333333333,0.0,0.0,0.0,1
apple,1.0,0.02800626713670192,0.0,0.0,0.0,1
apple,1.0,0.027799227799227798,0.0,0.0,0.0,1
apple,1.0,0.0264808362369338,0.0,0.0,0.0,1
apple,1.0,0.02454819277108434,0.0,0.0,0.0,1
apple,1.0,0.018883049790683174,0.0,0.7579050503251091,0.12371960452480626,1
apple,1.0,0.018796662274923145,0.0,0.8315327184892403,0.05612648221343874,1
apple,1.0,0.017662620603797075,0.0,0.2720199190787426,0.23062558356676005,1
apple,1.0,0.019638043896804003,0.0,0.44984597612629956,0.5408163265306123,1
apple,1.0,0.02097902097902098,0.0,0.6181162587412588,0.4059222027972028,1
apple,1.0,0.019647306881349434,0.0,0.4477669158520222,0.6562200498370712,1
apple,1.0,0.0064011307991317075,0.0,0.3778585491443283,0.2643848755616134,1
apple,1.0,0.018162393162393164,0.0,0.4211867192636423,0.5724030243261012,1
apple,1.0,0.021073646850044366,0.0,0.0,0.0,1
apple,1.0,0.02259959141981614,0.0,0.0,0.0,1
apple,1.0,0.022001934235976787,0.0,0.0,0.0,1
apple,1.0,0.005250048165579501,0.0,0.6654418847879339,0.0,1
apple,1.0,0.028370221327967807,0.0,0.25653923541247486,0.4539235412474849,1
apple,1.0,0.0251661918328585,0.0,0.0,0.0,1
apple,1.0,0.032594856124267886,0.0,0.0,0.0,1
apple,1.0,0.02411038489469862,0.0,0.0,0.0,1
apple,1.0,0.02454080096356519,0.0,0.0,0.0,1
apple,1.0,0.024099883855981417,0.0,0.0,0.0,1
apple,1.0,0.03187452567670124,0.0,0.052871237035163166,0.02251454591449532,1
apple,1.0,0.02638888888888889,0.0,0.05625,0.09861111111111111,1
apple,1.0,0.03337041156840934,0.0,0.44299221357063406,0.07007786429365963,1
apple,1.0,0.028814262023217248,0.0,0.051824212271973466,0.005182421227197346,1
apple,1.0,0.030834914611005692,0.0,0.33159392789373815,0.06309297912713473,1
apple,1.0,0.03125,0.0,0.04345703125,0.10400390625,1
apple,1.0,0.02667140825035562,0.0,0.3506401137980085,0.6111308677098151,1
apple,1.0,0.02651914295749912,0.0,0.0,0.0,1
apple,1.0,0.025657894736842105,0.0,0.0,0.0,1
apple,1.0,0.016387959866220735,0.0,0.0,0.0,1
apple,1.0,0.027984344422700588,0.0,0.43228962818003913,0.46614481409001957,1
apple,1.0,0.026709401709401708,0.0,0.3108974358974359,0.32033475783475784,1
apple,1.0,0.029273504273504274,0.0,0.16816239316239318,0.18012820512820513,1
apple,1.0,0.028949545078577336,0.0,0.07030603804797353,0.0,1
apple,1.0,0.02574682290807064,0.0,0.08186169334873741,0.10001650437365903,1
apple,1.0,0.027402402402402402,0.0,0.42924174174174173,0.2929804804804805,1
apple,1.0,0.02532051282051282,0.0,0.0,0.0,1
apple,1.0,0.02658450704225352,0.0,0.0,0.0,1
apple,1.0,0.021749408983451537,0.0,0.600354609929078,0.2536643026004728,1
apple,1.0,0.028404512489927477,0.0,0.27880741337630943,0.31325543916196613,1
apple,1.0,0.02821939586645469,0.0,0.2808028616852146,0.30902225755166934,1
apple,1.0,0.026491228070175437,0.0,0.7796491228070176,0.1994736842105263,1
apple,1.0,0.03269537480063796,0.0,0.42158426368952684,0.08559276980329612,1
apple,1.0,0.03229166666666667,0.0,0.15442708333333333,0.22734375,1
apple,1.0,0.029083245521601686,0.0,0.0,0.013909378292939936,1
apple,1.0,0.029910714285714287,0.0,0.19776785714285713,0.05803571428571429,1
apple,1.0,0.03154495777446597,0.0,0.046199701937406856,0.03651266766020864,1
apple,1.0,0.028174603174603175,0.0,0.1736111111111111,0.16805555555555557,1
apple,1.0,0.02761904761904762,0.0,0.2419047619047619,0.6388571428571429,1
apple,1.0,0.021235955056179777,0.0,0.0,0.0,1
apple,1.0,0.02094757622285589,0.0,0.0,0.0,1
apple,1.0,0.10583446404341927,0.0,0.0,0.0,1
apple,1.0,0.027031963470319633,0.0,0.4221004566210046,0.2681278538812785,1
apple,1.0,0.027984344422700588,0.0,0.11996086105675147,0.18238747553816048,1
apple,1.0,0.028577260665441927,0.0,0.11165543988569096,0.23902837313737496,1
apple,1.0,0.013306982872200264,0.0,0.3770311813790075,0.3448836187966623,1
apple,1.0,0.013621200889547814,0.0,0.7227112676056338,0.1959321719792439,1
apple,1.0,0.019048455056179775,0.0,0.5870786516853933,0.17652738764044945,1
apple,1.0,0.015891811043250655,0.0,0.6746852798205161,0.35099090115916737,1
apple,1.0,0.024250440917107582,0.0,0.0,0.0,1
apple,1.0,0.026356857985087568,0.0,0.0,0.0,1
apple,1.0,0.026500526500526502,0.0,0.0,0.0,1
apple,1.0,0.028370221327967807,0.0,0.24446680080482897,0.5448692152917505,1
apple,1.0,0.028370221327967807,0.0,0.24446680080482897,0.5448692152917505,1
